Link_Image,Cand_Name,Cand_Id,Cand_Office,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4NJ00300&tabIndex=1","WATSON, JERRY B","S4NJ00300","S","NJ","00","REP","CHALLENGER","0","0","0","0","","","","ATLANTIC CITY","NJ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN05314&tabIndex=1","BALL, JODY","H6TN05314","H","TN","05","REP","CHALLENGER","0","0","0","0","07/15/2018","2308 DONNA HILL COURT","","NASHVILLE","TN","37214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","04/15/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS04453&tabIndex=1","ROSE, E BRIAN","H8MS04453","H","MS","04","REP","CHALLENGER","25851.33","16486.39","9364.94","0","03/31/2018","111 SPANISH POINT RD","","OCEAN SPRINGS","MS","39564","15283.33","3908","19191.33","0","0","6660","25851.33","0","0","0","0","0","0","0","0","16486.39","0","0","0","0","0","0","0","0","0","0","0","25851.33","16486.39","0","0","11/16/2016"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA44117&tabIndex=1","BROWN, AJA","H8CA44117","H","CA","44","DEM","CHALLENGER","18679.89","17820.15","859.74","0","12/31/2018","417 EAST COMPTON BLVD","","COMPTON","CA","90221","16900","779.89","17679.89","1000","0","0","18679.89","0","0","0","0","0","0","0","0","17820.15","0","0","0","0","0","0","0","0","0","0","0","18679.89","17820.15","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005820&tabIndex=1","PAQUETTE, ERIK","P80005820","P","US","00","UNK","CHALLENGER","0","0","0","0","","232 POMFRET ST","PUTNAM","PUTNAM","CT","06260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX25126&tabIndex=1","THOMAS, KATHI","H8TX25126","H","TX","25","DEM","CHALLENGER","40355.2","44254.63","0","1437.19","07/10/2018","13524 EVERGREEN WAY","","AUSTIN","TX","78737","20598.88","15756.32","36355.2","0","4000","0","40355.2","0","0","0","0","0","0","0","0","44254.63","0","0","0","0","0","0","0","0","0","0","0","40355.2","44254.63","3478.4","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA45130&tabIndex=1","PORTER, KATHERINE","H8CA45130","H","CA","45","DEM","CHALLENGER","6975217.54","6891471.01","83746.53","0","12/31/2018","777 S. FIGUEROA ST., SUITE 4050","","LOS ANGELES","CA","90017","3902841.79","1690197.1","5593038.89","543299.5","3487.59","257.65","6140083.63","800260.74","0","0","0","2374","0","0","32499.17","6664740.94","0","0","0","0","0","0","71788.64","0","2300","74088.64","152641.43","6065994.99","6662366.94","0","0","03/31/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005846&tabIndex=1","GRUNDEN, SAMUEL RYAN","P80005846","P","US","00","REP","CHALLENGER","0","0","0","0","","CHESTNUT LANE","","CARROLLTON","GA","30116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8FL00224&tabIndex=1","SHOEMAKER, FRANKLIN ED","S8FL00224","S","FL","00","AIP","CHALLENGER","0","0","0","0","","4733 SAN ANTONIO DRIVE","","LAKELAND","FL","33813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA47060&tabIndex=1","CLIFFORD, DAVID","H8CA47060","H","CA","47","REP","CHALLENGER","25369.4","20726.3","4425","10823.57","12/31/2018","7111 GARDEN GROVE BLVD","","WESTMINSTER","CA","92841","10340.4","4205","14545.4","0","0","1","14546.4","0","10823","0","10823","0","0","0","0","17751.3","0","0","0","0","0","0","0","0","0","0","2975","14546.4","17751.3","131","0","12/11/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA47078&tabIndex=1","BRISCOE, JOHN","H8CA47078","H","CA","47","REP","CHALLENGER","54713.56","48137.47","6626.09","48708","12/31/2018","375 ATLANTIC AVE","APT 101","LONG BEACH","CA","92647","7050","1515","8565","1000","0","5148.56","14713.56","0","40000","0","40000","0","0","0","0","47673.42","0","0","0","0","0","0","0","0","0","0","464.05","14713.56","47673.42","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS03106&tabIndex=1","RAMSEY, ANDREA","H8KS03106","H","KS","03","DEM","CHALLENGER","574664.4","497324.38","77340.02","0","12/31/2018","PO BOX 4107","","KANSAS CITY","KS","66104","328710.79","88919.27","417630.06","16500","0","13534.34","447664.4","0","125000","0","125000","0","0","0","2000","243251.98","0","0","0","125000","0","125000","100900","0","5000","105900","23172.4","341764.4","243251.98","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS03148&tabIndex=1","MCCAMON, MIKE","H8KS03148","H","KS","03","DEM","CHALLENGER","180148.55","180147.93","0","0","12/31/2018","10618 W 163RD TER","","OVERLAND PARK","KS","66221","26195.24","14880.73","41075.97","0","0","1049.85","42125.82","0","138000","0","138000","0","0","0","22.73","49437.54","0","0","0","130587.39","0","130587.39","0","0","0","0","123","42125.82","49437.54","0","0","02/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS04088&tabIndex=1","LOMBARD, LAURA","H8KS04088","H","KS","04","DEM","CHALLENGER","112949.81","112949.81","0","8284.4","12/31/2018","12526 E. CENTRAL, #928","","WICHITA","KS","67206","50456.26","51633.44","102089.7","1250","0","1325","104664.7","0","8284.4","0","8284.4",".71","0","0","0","104677.81","0","0","0","0","0","0","7900","0","0","7900","372","96764.7","104677.1","0","0","12/01/2016"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA34233&tabIndex=1","PADILLA, MARK EDWARD","H8CA34233","H","CA","34","NPA","OPEN","29182.1","29182.1","0","0","12/31/2017","1701 NEIL ARMSTRONG ST., #203","","MONTEBELLO","CA","90640","26967.1","2215","29182.1","0","0","0","29182.1","0","0","0","0","0","0","0","0","29182.1","0","0","0","0","0","0","0","0","0","0","0","29182.1","29182.1","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA06179&tabIndex=1","MCLAURIN, JOSHUA IVAN","H8GA06179","H","GA","06","DEM","CHALLENGER","267","43735.39","0","0","03/14/2017","12175 BROOKFIELD CLUB DRIVE","","ROSWELL","GA","30075","0","267","267","0","0","0","267","0","0","0","0","0","0","0","0","8552.17","0","0","0","3753.22","0","3753.22","31430","0","0","31430","0","-31163","8552.17","43468.39","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI03126&tabIndex=1","AMASH, JUSTIN","H0MI03126","H","MI","03","REP","INCUMBENT","633938.01","769773.3","81801.95","0","12/31/2018","1500 E BELTLINE AVE SE STE 250","","GRAND RAPIDS","MI","49506","501788.18","78742.39","580530.57","43250","125","0","623905.57","5256.92","0","0","0","4775.52","0","0","0","760173.3","0","0","0","0","0","0","600","0","0","600","9000","623305.57","755397.78","217637.24","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN04049&tabIndex=1","MCCOLLUM, BETTY","H0MN04049","H","MN","04","DFL","INCUMBENT","934597.01","952969.49","106299.47","0","12/31/2018","PO BOX 14131","","ST PAUL","MN","55114","344590","87661.1","432251.1","500025","0","0","932276.1","0","0","0","0","2320.91","0","0","0","905399.49","0","0","0","0","0","0","925","0","0","925","46645","931351.1","903078.58","124671.95","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NH02181&tabIndex=1","KUSTER, ANN MCLANE","H0NH02181","H","NH","02","DEM","INCUMBENT","3372279.47","3357381.2","1083326.39","0","12/31/2018","PO BOX 1498","","CONCORD","NH","03302","1805407.84","334484.43","2139892.27","1161583.3","3526.45","0","3305002.02","46715.55","0","0","0","5267.17","0","0","15294.73","2656965.56","0","0","0","0","0","0","21549.01","0","386.63","21935.64","678480","3283066.38","2651698.39","1068428.12","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY27088&tabIndex=1","CASEY, THOMAS P","H2NY27088","H","NY","27","DEM","OPEN","0","0","0","3022","03/31/2018","70 SHEARER AVE","","EAST AURORA","NY","14052","0","0","0","0","0","0","600","0","0","0","0","0","0","0","0","3622.49","0","0","0","0","0","0","0","0","0","0","0","600","0","0","0","09/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY18065&tabIndex=1","SERRANO, JOSE E.","H0NY18065","H","NY","15","DEM","INCUMBENT","261011.19","238235.31","65410.9","0","12/31/2018","910 GRAND CONCOURSE","","BRONX","NY","10451","64778.55","3650.39","68428.94","192562.25","0","0","260991.19","0","0","0","0","20","0","0","0","179445.64","0","0","0","0","0","0","1000","0","0","1000","57789.67","259991.19","179425.64","42635.02","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6KY03124&tabIndex=1","YARMUTH, JOHN A","H6KY03124","H","KY","03","DEM","INCUMBENT","955463.8","1166943.15","201776.43","132262.4","12/31/2018","5008 NITTA YUMA DRIVE","","HARRODS CREEK","KY","40027","390461.3","79798.2","470259.5","484101.17","0","0","954360.67","0","0","0","0","0","0","0","1103.13","890578.15","0","0","0","0","0","0","0","0","0","0","276365","954360.67","890578.15","412694.37","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6KY05111&tabIndex=1","STEPP, KENNETH STEPHENSON","H6KY05111","H","KY","05","DEM","CHALLENGER","2215","2215","0","74","12/31/2018","P.O. BOX 1271","","MANCHESTER","KY","40962","1351","187","1539","0","0","574","2115","0","100","0","100","0","0","0","0","2189","0","0","0","25","0","25","0","0","0","0","0","2115","2189","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6LA03148&tabIndex=1","HIGGINS, CLAY CAPTAIN","H6LA03148","H","LA","03","REP","INCUMBENT","898713.98","882833.82","40688.01","0","12/31/2018","PO BOX 61747","","LAFAYETTE","LA","705961747","557150.99","34787.99","591938.98","306200","0","0","898138.98","0","0","0","0","575","0","0","0","871633.82","0","0","0","0","0","0","3700","0","0","3700","7500","894438.98","871058.82","24807.85","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD08457&tabIndex=1","RASKIN, JAMIE","H6MD08457","H","MD","08","DEM","INCUMBENT","1185775.77","872437.85","665129.75","0","12/31/2018","7209 HOLLY AVENUE","","TAKOMA PARK","MD","20912","623386.57","201525.46","824912.03","339300","16.34","2230","1166458.37","8350","0","0","0","7890.7","0","0","3076.7","631164.03","0","0","100","0","0","0","13877.5","0","0","13877.5","227296.32","1152580.87","623273.33","351791.83","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY27127&tabIndex=1","COLE, ERIN","H8NY27127","H","NY","27","DEM","OPEN","61508.6","61508.6","0","0","02/11/2018","PO BOX 1219","","LOCKPORT","NY","14095","25650","11477.6","37127.6","0","0","1000","38127.6","0","22700","0","22700","681","0","0","0","43194.5","0","0","0","13214.1","0","13214.1","5100","0","0","5100","0","33027.6","42513.5","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY27135&tabIndex=1","BUNNY, SEAN","H8NY27135","H","NY","27","DEM","OPEN","137015.32","137015.32","0","0","06/30/2018","PO BOX 81","","EAST AURORA","NY","14052","92384.46","38797.2","131181.66","5250","0","494.83","136926.49","0","0","0","0","88.83","0","0","0","81794.61","0","0","0","0","0","0","4850","0","5000","9850","45370.71","127076.49","81705.78","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA48142&tabIndex=1","GABBARD, JOHN","H8CA48142","H","CA","48","REP","CHALLENGER","58583.46","58583.46","0","0","08/10/2018","1278 GLENNEYRE ST., #140","","LAGUNA BEACH","CA","92651","54697.46","1089","55786.46","0","0","0","55786.46","0","0","0","0","0","0","0","2797","50809.13","0","0","0","0","0","0","4104.55","0","0","4104.55","3669.78","51681.91","50809.13","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN09099&tabIndex=1","CURTIS, TOD","H8IN09099","H","IN","09","DEM","CHALLENGER","54630","54630","0","0","12/31/2017","2611 16TH ST","# 343","BEDFORD","IN","47421","21720","5410","27130","7500","0","0","34630","0","20000","0","20000","0","0","0","0","32705","0","0","0","0","0","0","21925","0","0","21925","0","12705","32705","0","0","06/27/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IN02190&tabIndex=1","WALORSKI SWIHART, JACKIE","H0IN02190","H","IN","02","REP","INCUMBENT","2911964.23","2849918.24","118031.12","0","12/31/2018","59555 COUNTY ROAD 3","","ELKHART","IN","46517","928939.46","100585.88","1029525.34","1683114.42","631.1","0","2713270.86","198308.35","0","0","0","385.02","0","0","0","2779638.24","0","0","20000","0","0","0","17350","2300","2000","21650","28630","2691620.86","2779253.22","55985.13","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY19231&tabIndex=1","CLEGG, DAVID J","H8NY19231","H","NY","19","DEM","CHALLENGER","793292.76","767248.34","12943.22","125400","09/30/2018","48 MAIN ST. NO 2","","KINGSTON","NY","12401","194390.33","54875.17","249265.5","115","0","35912.26","285292.76","0","508000","0","508000","0","0","0","0","356700.31","0","0","0","382600","0","382600","27889","0","0","27889","59.03","257403.76","356700.31","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KY06104&tabIndex=1","BARR, GARLAND ANDY","H0KY06104","H","KY","06","REP","INCUMBENT","5310224.59","5652125.05","134678.69","1046.24","12/31/2018","PO BOX 2059","","LEXINGTON","KY","405880588","2600146.06","207753.28","2807899.34","2052448.9","0","0","4860348.24","429342.98","0","0","0","10733.39","0","0","9799.98","5577623.35","0","0","2000","0","0","0","52114.64","0","8800","60914.64","11587.06","4799433.6","5566889.96","476579.15","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0LA01087&tabIndex=1","SCALISE, STEVE MR","H0LA01087","H","LA","01","REP","INCUMBENT","13571267.08","12199006.28","1785499.51","0","12/31/2018","234 JEFFERSON HEIGHTS AVE","","JEFFERSON","LA","70121","4716012.3","5130112.88","9846125.18","140530","0","0","9986655.18","3574643.89","0","0","0","8918.01","0","0","1050","9240322.37","0","0","2250400","0","0","0","382083.91","0","0","382083.91","326200","9604571.27","9231404.36","413238.71","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA10082&tabIndex=1","KEATING, WILLIAM RICHARD","H0MA10082","H","MA","09","DEM","INCUMBENT","1215320.82","569672.01","1448546.28","0","12/31/2018","10 BRIARWOOD LANE","","MONUMENT BEACH","MA","02553","455476.86","126781.23","582258.09","633000","37.73","0","1215295.82","0","0","0","0","25","0","0","0","543757.01","0","0","0","0","0","0","915","0","0","915","25000","1214380.82","543732.01","802897.47","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI02094&tabIndex=1","HUIZENGA, WILLIAM P","H0MI02094","H","MI","02","REP","INCUMBENT","2149394.25","2179809.54","177895.63","0","12/31/2018","14071 GEORGIAN BAY DR","","HOLLAND","MI","494247452","682097.19","67811.21","749908.4","1345712.68","0","0","2095621.08","50116.21","0","0","0","3656.96","0","0","0","2092798.89","0","0","8135.51","0","0","0","1694.14","0","7500","9194.14","69681","2086426.94","2089141.93","208310.92","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX02141&tabIndex=1","WALL, KATHALEEN MRS.","H8TX02141","H","TX","02","REP","OPEN","6213448.49","6213351.28","97.21","0","06/30/2018","P.O. BOX 42311","","HOUSTON","TX","77242","32900","5816","38716","5000","0","6169732.49","6213448.49","0","0","0","0","0","0","0","0","6192371.28","0","0","0","0","0","0","2000","0","5000","7000","13980","6206448.49","6192371.28","0","0","11/20/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI11270&tabIndex=1","KESTO, KLINT","H8MI11270","H","MI","11","REP","OPEN","649799","649799","0","0","10/15/2018","4636 ROSEWOOD LANE","","WEST BLOOMFIELD","MI","48323","612998","21883","634881","4350","0","0","639231","0","10568","0","10568","0","0","0","0","632199","0","0","0","0","0","0","17600","0","0","17600","0","621631","632199","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA15278&tabIndex=1","MORGANELLI, JOHN","H8PA15278","H","PA","07","DEM","OPEN","262745","262745","0","0","06/30/2018","835 BARNSDALE RD","","BETHLEHEM","PA","18017","212460","22585","235045","27700","0","0","262745","0","0","0","0","0","0","0","0","262745","0","0","0","0","0","0","0","0","0","0","0","262745","262745","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NE00216&tabIndex=1","JANICEK, CHRIS EDWARD MR","S8NE00216","S","NE","00","DEM","CHALLENGER","0","0","0","0","","405 N 40 STREET","","OMAHA","NE","68131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC04284&tabIndex=1","BURNS, MARK","H8SC04284","H","SC","04","REP","OPEN","136405.05","136405.05","0","0","06/30/2018","P.O. BOX 805","","GREENVILLE","SC","29602","122077","8328.05","130405.05","6000","0","0","136405.05","0","0","0","0","0","0","0","0","122905.05","0","0","0","0","0","0","13500","0","0","13500","0","122905.05","122905.05","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC05109&tabIndex=1","MULLIKIN, TOM","H8SC05109","H","SC","05","REP","OPEN","495314.96","495314.96","0","0","06/30/2018","P.O. BOX 131","","CAMDEN","SC","29021","96758","7085","103843","16000","0","76471.96","196314.96","0","299000","0","299000","0","0","0","0","489930.74","0","0","0","5384.22","0","5384.22","0","0","0","0","0","196314.96","489930.74","0","0","02/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WY00159&tabIndex=1","CHENEY, ELIZABETH MRS.","H6WY00159","H","WY","00","REP","INCUMBENT","867840.34","715739.91","209850.59","70000","12/31/2018","PO BOX 697","","CASPER","WY","82602","323719.22","9011","332730.22","499434.17","663.97","0","832828.36","30943.19","0","0","0","103.17","0","0","3965.62","691573.25","0","0","0","0","0","0","166.66","0","0","166.66","24000","832661.7","691470.08","57750.16","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL27136&tabIndex=1","HAGGMAN, MATTHEW W","H8FL27136","H","FL","27","DEM","OPEN","1447172.89","1444344.92","2827.97","1291.17","12/31/2018","1609 S BAYSHORE DRIVE","","MIAMI","FL","33133","1362449.67","74868.56","1437318.23","0","0","8100","1445418.23","0","0","0","0","502.22","0","0","1252.44","1189922.75","0","0","0","0","0","0","243131","0","0","243131","11291.17","1202287.23","1189420.53","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA02087&tabIndex=1","WEST, HERMAN JR.","H8GA02087","H","GA","02","REP","CHALLENGER","22549","17109.52","0","0","12/31/2018","1011 RIVER POINTE DRIVE","","ALBANY","GA","31701","13326","5723","19049","3500","0","0","22549","0","0","0","0","0","0","0","0","17109.52","0","0","0","0","0","0","0","0","0","0","0","22549","17109.52","100","0","05/01/2017"
