"business_id","date","ViolationTypeID","risk_category","description"
4762,"20160418",103131,"Moderate Risk","Moderate risk vermin infestation"
4762,"20160418",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4762,"20160418",103145,"Low Risk","Improper storage of equipment utensils or linens"
4774,"20160823",103131,"Moderate Risk","Moderate risk vermin infestation"
4774,"20160823",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
4774,"20160823",103147,"Low Risk","Inadequate ventilation or lighting"
4774,"20160823",103157,"Low Risk","Food safety certificate or food handler card not available"
4774,"20160823",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4774,"20180213",103133,"Moderate Risk","Foods not protected from contamination"
4774,"20180213",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4774,"20180213",103103,"High Risk","High risk food holding temperature "
4774,"20180213",103102,"High Risk","Unclean hands or improper use of gloves"
4774,"20180213",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
4777,"20160824",103157,"Low Risk","Food safety certificate or food handler card not available"
4777,"20160824",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4777,"20160824",103131,"Moderate Risk","Moderate risk vermin infestation"
4777,"20160824",103103,"High Risk","High risk food holding temperature "
4782,"20160818",103120,"Moderate Risk","Moderate risk food holding temperature "
4782,"20160818",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4782,"20160818",103139,"Low Risk","Improper food storage"
4782,"20180208",103108,"High Risk","Contaminated or adulterated food"
4782,"20180208",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4782,"20180208",103114,"High Risk","High risk vermin infestation"
4782,"20180208",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4787,"20160628",103157,"Low Risk","Food safety certificate or food handler card not available"
4787,"20160628",103156,"Low Risk","Permit license or inspection report not posted"
4787,"20160628",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4787,"20160628",103131,"Moderate Risk","Moderate risk vermin infestation"
4787,"20160628",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4787,"20171002",103157,"Low Risk","Food safety certificate or food handler card not available"
4787,"20171002",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4787,"20171002",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4787,"20171002",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4787,"20171002",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4789,"20180417",103120,"Moderate Risk","Moderate risk food holding temperature "
4789,"20180417",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4789,"20180417",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4789,"20180417",103131,"Moderate Risk","Moderate risk vermin infestation"
4789,"20180417",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4789,"20160630",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4789,"20160630",103120,"Moderate Risk","Moderate risk food holding temperature "
4789,"20160630",103142,"Low Risk","Unclean nonfood contact surfaces"
4789,"20160630",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4789,"20170324",103133,"Moderate Risk","Foods not protected from contamination"
4789,"20170324",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4791,"20160822",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4791,"20160822",103108,"High Risk","Contaminated or adulterated food"
4791,"20160822",103120,"Moderate Risk","Moderate risk food holding temperature "
4791,"20160822",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4794,"20170105",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4794,"20170105",103157,"Low Risk","Food safety certificate or food handler card not available"
4794,"20170105",103131,"Moderate Risk","Moderate risk vermin infestation"
4794,"20180205",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4794,"20180205",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
4794,"20180205",103138,"Low Risk","Improper storage use or identification of toxic substances"
4794,"20180205",103114,"High Risk","High risk vermin infestation"
4794,"20180205",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4797,"20160908",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4797,"20160908",103142,"Low Risk","Unclean nonfood contact surfaces"
4797,"20160908",103139,"Low Risk","Improper food storage"
4797,"20160908",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4797,"20170502",103120,"Moderate Risk","Moderate risk food holding temperature "
4797,"20170502",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4797,"20170502",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4797,"20160308",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4797,"20160308",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4797,"20160308",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
4797,"20171130",103131,"Moderate Risk","Moderate risk vermin infestation"
4797,"20171130",103139,"Low Risk","Improper food storage"
4797,"20171130",103120,"Moderate Risk","Moderate risk food holding temperature "
4797,"20171130",103132,"Moderate Risk","Improper thawing methods "
4798,"20160903",103103,"High Risk","High risk food holding temperature "
4798,"20160903",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4798,"20160903",103148,"Low Risk","No thermometers or uncalibrated thermometers "
4798,"20160903",103139,"Low Risk","Improper food storage"
4798,"20160903",103129,"Moderate Risk","Insufficient hot water or running water"
4798,"20160903",103102,"High Risk","Unclean hands or improper use of gloves"
4798,"20170913",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4798,"20170913",103133,"Moderate Risk","Foods not protected from contamination"
4798,"20170913",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4798,"20170913",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4798,"20170913",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4798,"20151221",103103,"High Risk","High risk food holding temperature "
4798,"20151221",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4798,"20151221",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4798,"20151221",103148,"Low Risk","No thermometers or uncalibrated thermometers "
4800,"20170713",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4800,"20150730",103118,"Moderate Risk","Employee eating or smoking"
4800,"20160425",103139,"Low Risk","Improper food storage"
4800,"20180116",103139,"Low Risk","Improper food storage"
4801,"20161110",103139,"Low Risk","Improper food storage"
4801,"20161110",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4801,"20171030",103139,"Low Risk","Improper food storage"
4801,"20160516",103147,"Low Risk","Inadequate ventilation or lighting"
4801,"20160516",103139,"Low Risk","Improper food storage"
4803,"20170103",103103,"High Risk","High risk food holding temperature "
4803,"20170103",103133,"Moderate Risk","Foods not protected from contamination"
4803,"20170103",103161,"Low Risk","Low risk vermin infestation"
4803,"20170103",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4803,"20170103",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4803,"20170103",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4803,"20170726",103161,"Low Risk","Low risk vermin infestation"
4803,"20170726",103142,"Low Risk","Unclean nonfood contact surfaces"
4803,"20170726",103138,"Low Risk","Improper storage use or identification of toxic substances"
4803,"20170726",103120,"Moderate Risk","Moderate risk food holding temperature "
4803,"20170726",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4803,"20170726",103133,"Moderate Risk","Foods not protected from contamination"
4803,"20160614",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4803,"20160614",103132,"Moderate Risk","Improper thawing methods "
4803,"20160614",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4803,"20160614",103120,"Moderate Risk","Moderate risk food holding temperature "
4803,"20160614",103131,"Moderate Risk","Moderate risk vermin infestation"
4803,"20160614",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4803,"20160614",103139,"Low Risk","Improper food storage"
4804,"20160627",103129,"Moderate Risk","Insufficient hot water or running water"
4804,"20160627",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4804,"20160627",103102,"High Risk","Unclean hands or improper use of gloves"
4804,"20161206",103150,"Low Risk","Improper or defective plumbing"
4804,"20161206",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4804,"20161206",103132,"Moderate Risk","Improper thawing methods "
4804,"20161206",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4804,"20171120",103131,"Moderate Risk","Moderate risk vermin infestation"
4804,"20171120",103145,"Low Risk","Improper storage of equipment utensils or linens"
4804,"20171120",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
4804,"20171120",103157,"Low Risk","Food safety certificate or food handler card not available"
4804,"20151113",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4804,"20151113",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
4806,"20160701",103143,"Low Risk","Inadequate warewashing facilities or equipment"
4806,"20160701",103139,"Low Risk","Improper food storage"
4806,"20160701",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4806,"20161217",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4806,"20161217",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4806,"20171012",103145,"Low Risk","Improper storage of equipment utensils or linens"
4806,"20171012",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4806,"20171012",103138,"Low Risk","Improper storage use or identification of toxic substances"
4817,"20170119",103131,"Moderate Risk","Moderate risk vermin infestation"
4817,"20170119",103142,"Low Risk","Unclean nonfood contact surfaces"
4817,"20150928",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4817,"20150928",103120,"Moderate Risk","Moderate risk food holding temperature "
4817,"20150928",103139,"Low Risk","Improper food storage"
4819,"20170103",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4819,"20170103",103156,"Low Risk","Permit license or inspection report not posted"
4819,"20170103",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
